"wage","lwage","belavg","abvavg","exper","looks","union","goodhlth","black","female","married","south","bigcity","smllcity","service","expersq","educ"
20.9899997711182,3.04404616355896,0,0,44,3,0,1,0,0,1,1,1,0,0,1936,16
10.2600002288818,2.3282527923584,0,0,44,3,0,1,0,0,1,0,0,1,1,1936,13
8.55000019073486,2.14593124389648,0,0,30,3,0,1,0,0,1,0,1,0,0,900,16
2.07999992370605,0.732367873191833,0,1,23,4,0,1,0,0,1,0,1,0,0,529,12
3,1.0986123085022,0,0,5,3,0,0,0,0,0,1,0,0,0,25,13
6.01000022888184,1.79342484474182,0,1,25,4,0,1,0,0,1,1,0,1,1,625,16
10.0500001907349,2.30757260322571,0,1,14,4,0,1,0,0,0,1,0,1,0,196,13
5.73000001907349,1.74571549892426,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
5.92999982833862,1.78002417087555,0,0,20,3,0,1,0,0,1,0,0,0,0,400,12
4.48999977111816,1.50185263156891,1,0,1,2,0,1,0,0,0,0,0,1,0,1,10
5.65999984741211,1.73342382907867,0,1,13,4,0,1,0,0,0,0,1,0,0,169,16
10.1899995803833,2.32140684127808,0,1,15,4,0,1,0,0,1,1,0,0,0,225,12
20.9899997711182,3.04404616355896,0,0,35,3,0,1,0,0,1,0,0,0,0,1225,12
9.05000019073486,2.20276474952698,0,1,20,4,0,1,0,0,1,0,0,1,0,400,12
3.92000007629395,1.36609172821045,0,1,12,5,0,1,0,0,1,0,0,1,1,144,12
4.28000020980835,1.45395302772522,0,1,7,4,0,1,0,1,0,0,0,0,1,49,16
2.75,1.01160097122192,0,0,7,3,0,1,0,1,0,0,0,1,0,49,16
2.88000011444092,1.05779027938843,0,1,32,4,0,1,0,0,1,0,1,0,0,1024,12
6.40999984741211,1.85785925388336,0,0,13,3,0,1,0,0,1,1,0,1,0,169,13
7.69000005722046,2.03992080688477,0,0,15,3,0,1,0,0,1,0,0,1,1,225,13
3.75,1.32175588607788,0,0,33,3,0,0,0,1,0,0,0,0,1,1089,10
6.40999984741211,1.85785925388336,0,0,48,3,0,1,0,0,1,0,0,1,0,2304,8
11.539999961853,2.44581913948059,0,1,38,4,0,1,0,0,1,0,0,1,0,1444,16
11.3999996185303,2.43361330032349,0,0,28,3,0,1,0,0,1,0,1,0,1,784,16
2.20000004768372,0.78845739364624,0,1,18,4,0,1,0,1,1,1,0,0,0,324,13
1.64999997615814,0.500775277614594,1,0,24,1,0,1,0,1,0,0,0,1,1,576,13
6.59000015258789,1.88555335998535,0,0,27,3,0,1,0,0,0,0,0,1,1,729,12
11.0600004196167,2.4033350944519,0,0,24,3,0,1,0,0,1,0,0,0,0,576,5
1.62999999523163,0.488580018281937,0,0,16,3,0,1,0,0,1,1,0,1,1,256,10
3.57999992370605,1.27536273002625,0,0,44,3,0,1,0,1,1,0,0,0,0,1936,12
12.3100004196167,2.51041197776794,0,1,14,4,0,1,0,0,1,0,0,1,0,196,16
6.65999984741211,1.89611947536469,0,0,16,3,0,1,0,0,1,0,1,0,0,256,12
10.5299997329712,2.35422825813293,0,0,18,3,0,1,0,1,1,0,0,0,1,324,16
1.91999995708466,0.65232515335083,1,0,18,2,0,1,0,1,1,0,0,0,1,324,13
19.2299995422363,2.95647144317627,0,1,15,4,0,1,0,0,1,0,1,0,0,225,13
7.21000003814697,1.97546899318695,0,1,41,4,0,1,0,0,1,0,1,0,0,1681,12
25.6399993896484,3.24415349960327,0,0,28,3,0,1,0,0,1,0,1,0,0,784,16
3.84999990463257,1.34807312488556,0,0,24,3,0,1,0,0,1,0,0,1,0,576,12
10.9899997711182,2.39698576927185,0,0,13,3,0,1,0,0,1,0,0,1,0,169,12
10.0200004577637,2.30458307266235,0,0,22,3,0,1,0,0,1,0,1,0,0,484,13
5.30999994277954,1.66959178447723,0,1,18,4,0,1,0,0,1,0,0,1,0,324,13
7.19000005722046,1.97269117832184,0,0,40,3,0,1,0,0,1,1,0,1,0,1600,13
3.8199999332428,1.34025037288666,0,1,17,4,0,1,0,0,1,0,0,0,0,289,13
9.61999988555908,2.26384425163269,0,0,17,3,0,1,0,0,1,0,0,1,0,289,12
9.61999988555908,2.26384425163269,0,1,20,4,0,1,0,0,1,0,0,0,0,400,16
3.84999990463257,1.34807312488556,0,1,30,4,0,1,0,0,1,0,0,0,1,900,12
7.5,2.01490306854248,0,0,30,3,0,1,0,0,1,0,0,1,0,900,12
6.92000007629395,1.93441581726074,0,1,22,4,0,1,0,0,1,0,0,1,1,484,12
7.69000005722046,2.03992080688477,0,1,7,4,0,1,0,0,1,0,0,1,0,49,12
9.22999954223633,2.22245907783508,0,0,23,3,0,1,0,0,0,1,0,1,0,529,14
1.26999998092651,0.239016890525818,0,0,8,3,0,1,0,1,1,0,0,1,0,64,13
4.82000017166138,1.57277393341064,0,1,31,4,0,1,0,0,1,0,0,0,0,961,10
6.75,1.90954256057739,0,0,30,3,0,1,0,0,1,0,0,1,0,900,12
8.55000019073486,2.14593124389648,1,0,26,2,0,1,0,0,0,1,0,0,0,676,13
6.40999984741211,1.85785925388336,0,1,24,4,1,1,0,0,1,0,1,0,0,576,12
7.44000005722046,2.00687074661255,0,0,12,3,1,1,0,0,1,0,0,1,0,144,13
1.32000005245209,0.277631789445877,0,0,37,3,0,1,0,1,1,0,0,1,0,1369,12
4.80999994277954,1.57069706916809,0,1,16,4,0,1,0,1,0,0,0,0,0,256,14
14.3500003814697,2.6637499332428,0,0,23,3,0,1,0,0,1,0,0,1,1,529,16
2.40000009536743,0.875468790531158,1,0,9,2,0,1,0,0,1,0,0,0,0,81,10
3.07999992370605,1.12492954730988,1,0,14,2,0,1,0,0,1,0,0,1,1,196,14
10.6599998474121,2.3664984703064,0,1,8,5,0,1,0,0,0,0,0,0,0,64,13
7.69000005722046,2.03992080688477,1,0,41,2,0,1,0,0,1,0,0,1,0,1681,16
2.53999996185303,0.932164072990417,0,1,5,4,0,1,0,0,0,0,0,1,0,25,13
6.38000011444092,1.85316812992096,0,0,30,3,0,1,0,0,1,0,0,0,0,900,12
4.80999994277954,1.57069706916809,0,1,12,4,0,1,0,0,1,0,1,0,1,144,17
3.8199999332428,1.34025037288666,0,0,24,3,0,1,0,1,0,0,0,1,0,576,12
7.40000009536743,2.00148010253906,0,0,19,3,0,1,0,0,1,0,1,0,0,361,13
7.69000005722046,2.03992080688477,0,1,20,4,0,1,0,0,1,0,0,0,0,400,12
8.23999977111816,2.10900020599365,1,0,23,2,0,1,0,1,1,1,1,0,1,529,14
2.63000011444092,0.966983914375305,0,0,3,3,0,1,0,0,0,0,0,1,0,9,8
5.30999994277954,1.66959178447723,0,1,20,4,0,1,0,0,1,0,0,0,0,400,13
3,1.0986123085022,1,0,45,2,0,1,0,0,1,0,0,0,0,2025,5
5.69999980926514,1.74046611785889,0,0,31,3,0,1,0,0,1,0,0,1,0,961,12
17.4899997711182,2.86162924766541,0,1,23,4,0,1,0,0,1,0,0,0,0,529,13
3.89000010490417,1.35840916633606,0,0,7,3,0,1,0,0,0,1,0,1,1,49,13
16.1399993896484,2.78130054473877,0,0,23,3,1,1,0,0,1,0,0,0,0,529,10
18.3199996948242,2.90799331665039,0,0,25,3,0,1,0,0,1,0,0,1,0,625,13
10.4200000762939,2.34372711181641,0,0,28,3,1,0,0,0,1,0,0,1,0,784,8
24.7299995422363,3.20801711082458,0,0,36,3,0,1,0,0,1,0,1,0,0,1296,12
7.6100001335144,2.02946329116821,0,0,14,3,0,1,0,0,1,0,0,0,0,196,13
10,2.30258512496948,0,1,41,4,0,1,0,0,1,0,0,1,0,1681,17
1.67999994754791,0.518793761730194,0,0,15,3,0,1,0,0,1,0,0,0,0,225,10
5.09999990463257,1.6292405128479,0,1,34,4,0,0,1,0,1,0,0,1,1,1156,17
7.71999979019165,2.04381442070007,0,0,20,3,0,1,0,0,1,0,0,1,0,400,16
13.460000038147,2.59972238540649,0,1,20,4,0,1,0,0,1,1,1,0,0,400,16
17.4799995422363,2.86105728149414,0,1,35,4,0,1,0,0,1,0,1,0,0,1225,17
1.91999995708466,0.65232515335083,0,0,25,3,0,1,1,0,1,0,0,0,0,625,10
5.09000015258789,1.62727785110474,0,1,38,4,0,1,0,0,1,0,0,1,0,1444,13
6.36999988555908,1.85159945487976,0,0,16,3,0,1,0,1,0,0,1,0,0,256,17
5.44999980926514,1.69561553001404,1,0,6,2,0,1,0,0,0,0,1,0,0,36,16
3.8199999332428,1.34025037288666,0,0,14,3,0,1,0,0,1,0,0,0,0,196,13
20.8600006103516,3.03783345222473,0,1,34,4,0,1,0,0,1,0,0,1,0,1156,8
6.19999980926514,1.82454931735992,0,1,8,4,0,1,0,0,0,0,0,1,1,64,17
26.2199993133545,3.26652240753174,0,0,17,3,0,1,0,0,1,0,1,0,1,289,17
2.5,0.916290760040283,0,0,27,3,0,1,0,0,1,0,0,1,1,729,12
8.10000038146973,2.09186410903931,0,0,13,3,0,1,0,0,0,1,0,1,0,169,13
6.21000003814697,1.82616090774536,0,0,42,3,0,1,0,0,1,0,0,1,0,1764,12
5.23999977111816,1.65632140636444,0,1,11,4,0,1,0,0,1,0,0,1,0,121,16
5.57000017166138,1.71739506721497,0,1,12,4,0,1,0,0,1,0,0,0,0,144,12
7.59999990463257,2.02814817428589,0,1,43,4,0,1,0,0,1,0,0,1,0,1849,12
17.4899997711182,2.86162924766541,0,0,18,3,0,1,0,0,1,0,0,1,0,324,16
10.1000003814697,2.31253552436829,0,0,17,3,0,1,0,0,0,0,0,1,0,289,16
4.32999992370605,1.46556746959686,1,0,4,2,0,1,0,0,0,1,0,1,0,16,13
5.38000011444092,1.68268835544586,0,1,40,4,0,1,0,0,1,0,0,0,0,1600,12
5.69999980926514,1.74046611785889,0,1,14,4,0,1,0,0,1,0,0,1,0,196,16
15.7299995422363,2.75556969642639,0,0,32,3,0,1,0,0,1,0,1,0,0,1024,12
3.16000008583069,1.1505720615387,0,0,13,3,0,1,0,1,1,0,0,1,1,169,12
7.63000011444092,2.03208780288696,0,0,34,3,1,0,0,0,0,0,0,1,0,1156,13
7.69000005722046,2.03992080688477,0,0,10,3,0,1,0,0,0,1,1,0,0,100,16
3.5699999332428,1.27256560325623,0,0,25,3,0,1,0,0,0,0,0,1,0,625,10
5.92000007629395,1.77833640575409,0,1,11,4,0,1,0,0,1,0,1,0,0,121,13
13.1199998855591,2.57413768768311,0,0,40,3,0,1,0,0,1,0,0,1,0,1600,13
38.8600006103516,3.65996551513672,0,0,29,3,0,1,0,0,1,0,0,1,0,841,13
1.91999995708466,0.65232515335083,0,0,30,3,0,0,0,1,0,0,0,1,0,900,13
10.1199998855591,2.31451368331909,0,0,20,3,1,1,0,0,1,0,0,1,0,400,16
12.8199996948242,2.55100631713867,0,1,12,4,0,1,0,0,1,1,0,0,0,144,16
5.48999977111816,1.70292818546295,0,1,20,4,0,1,0,1,0,0,0,1,0,400,13
14.789999961853,2.69395136833191,0,0,29,3,0,1,0,0,1,0,0,1,0,841,17
10.1899995803833,2.32140684127808,1,0,15,2,0,1,0,0,1,1,0,1,0,225,17
2.10999989509583,0.746687889099121,0,0,37,3,1,1,0,1,0,0,1,0,0,1369,10
9.27999973297119,2.22786140441895,0,0,11,3,0,1,0,0,0,0,1,0,0,121,13
5.32999992370605,1.67335116863251,0,1,19,4,0,1,0,0,1,0,0,1,0,361,13
9.13000011444092,2.21156573295593,0,0,13,3,0,1,0,0,1,0,0,1,0,169,13
9.89000034332275,2.29152417182922,0,0,41,3,0,1,0,0,1,0,0,1,0,1681,10
6.36999988555908,1.85159945487976,0,0,11,3,0,1,0,0,1,0,0,1,0,121,10
4,1.3862943649292,0,0,26,3,0,1,0,1,0,0,0,1,0,676,12
5.09000015258789,1.62727785110474,0,1,7,4,0,1,0,0,1,1,0,1,0,49,13
5.13000011444092,1.63510572910309,0,1,21,4,0,1,0,0,1,1,0,0,0,441,12
2.47000002861023,0.904218137264252,0,1,1,4,0,1,0,1,0,1,0,1,0,1,16
3.28999996185303,1.19088757038116,0,0,26,3,0,1,0,1,1,0,1,0,0,676,10
3.95000004768372,1.37371563911438,0,0,1,3,0,1,0,1,0,1,1,0,0,1,12
3.03999996185303,1.1118575334549,0,0,12,3,0,1,0,1,1,0,0,1,0,144,12
2.26999998092651,0.819779813289642,1,0,3,2,0,1,0,1,1,0,0,0,0,9,12
3.33999991416931,1.20597076416016,0,0,5,3,0,1,0,1,1,0,1,0,0,25,12
4.90000009536743,1.58923518657684,1,0,5,2,1,1,0,0,0,0,0,1,0,25,13
7.21000003814697,1.97546899318695,0,0,6,3,0,1,0,0,1,1,0,1,0,36,14
3.44000005722046,1.23547148704529,0,1,1,4,0,1,0,0,0,0,0,0,0,1,12
2.40000009536743,0.875468790531158,0,1,6,4,0,1,0,1,1,0,0,0,0,36,12
8.26000022888184,2.11142468452454,0,0,38,3,0,1,0,0,1,0,1,0,0,1444,12
10.6800003051758,2.36837291717529,0,0,38,3,0,1,0,0,1,0,0,1,0,1444,12
4.61999988555908,1.53039467334747,0,0,37,3,0,1,0,0,1,0,0,0,0,1369,13
7.55000019073486,2.02154755592346,0,1,26,4,0,1,0,0,1,0,0,1,0,676,13
6.75,1.90954256057739,0,0,42,3,0,0,0,0,1,0,0,0,0,1764,13
7.69000005722046,2.03992080688477,0,0,42,3,0,1,0,0,1,1,0,1,0,1764,12
7.25,1.981001496315,0,0,10,3,0,1,0,0,1,0,0,1,0,100,14
8.73999977111816,2.16791009902954,0,1,16,4,0,1,0,0,1,0,0,1,0,256,12
4.61999988555908,1.53039467334747,1,0,34,2,0,1,0,0,1,1,0,1,0,1156,13
3.32999992370605,1.20297229290009,1,0,17,2,0,1,0,0,0,0,0,0,0,289,12
4.80999994277954,1.57069706916809,0,0,12,3,0,1,0,1,0,0,0,1,0,144,12
4.57999992370605,1.52169895172119,0,0,24,3,0,1,0,0,1,0,0,1,0,576,12
4.09000015258789,1.40854501724243,0,0,3,3,0,1,0,1,1,0,0,1,0,9,13
1.83000004291534,0.604315996170044,0,1,3,4,0,0,0,1,0,0,0,0,0,9,13
3.32999992370605,1.20297229290009,0,0,14,3,0,1,0,0,1,0,0,1,0,196,10
4.71999979019165,1.55180871486664,0,0,3,3,0,0,0,1,0,0,0,0,0,9,12
3.05999994277954,1.11841487884521,0,1,32,4,0,1,0,0,1,0,0,0,0,1024,12
4.94999980926514,1.59938752651215,0,1,9,4,0,1,0,0,1,1,0,1,0,81,13
11.539999961853,2.44581913948059,0,0,34,3,0,1,0,0,1,1,0,1,0,1156,13
5.63000011444092,1.7281094789505,0,0,5,3,0,1,0,0,1,0,0,1,0,25,14
4.05000019073486,1.39871692657471,1,0,10,2,0,1,0,1,1,0,0,1,0,100,12
1.1599999666214,0.148419976234436,0,1,2,4,0,1,0,1,0,1,0,1,0,4,13
4.09999990463257,1.41098690032959,0,0,34,3,0,1,0,1,1,0,1,0,0,1156,8
2.46000003814697,0.900161385536194,0,0,17,3,0,1,0,1,1,0,0,0,0,289,12
4.1100001335144,1.41342306137085,0,1,10,4,0,1,0,1,0,0,1,0,1,100,12
6.1100001335144,1.80992674827576,0,0,44,3,0,1,0,1,1,0,0,0,0,1936,13
4.46999979019165,1.49738836288452,0,1,11,4,0,1,0,1,1,0,0,1,0,121,12
4.61999988555908,1.53039467334747,0,1,3,4,0,1,0,1,0,0,1,0,0,9,12
1.27999997138977,0.246860057115555,0,0,2,3,0,1,0,1,1,0,0,0,1,4,13
4.40000009536743,1.48160457611084,0,1,25,4,0,1,0,1,0,0,0,0,0,625,12
1.26999998092651,0.239016890525818,0,0,12,3,0,1,0,1,1,0,0,1,1,144,12
3.95000004768372,1.37371563911438,0,1,10,4,0,1,0,1,0,0,0,0,0,100,12
3.64000010490417,1.29198372364044,0,0,8,3,0,0,0,0,0,1,0,1,0,64,12
3.75,1.32175588607788,0,1,5,4,0,1,0,1,0,0,0,1,0,25,14
3.21000003814697,1.16627097129822,0,1,12,4,0,1,0,1,0,0,0,1,0,144,13
2.63000011444092,0.966983914375305,0,0,6,3,0,1,0,1,1,0,0,1,1,36,13
5.6399998664856,1.72988402843475,0,0,9,3,0,1,0,0,1,0,0,0,0,81,16
3,1.0986123085022,0,1,2,4,0,1,0,1,0,0,1,0,0,4,12
1.98000001907349,0.683096826076508,0,1,7,4,0,1,0,1,1,0,0,0,0,49,12
4.80999994277954,1.57069706916809,0,0,26,3,0,1,0,1,0,0,0,0,0,676,12
2.63000011444092,0.966983914375305,0,1,13,4,0,1,0,1,1,0,0,1,1,169,13
3.16000008583069,1.1505720615387,0,0,27,3,0,1,0,1,1,0,0,1,0,729,12
6.26999998092651,1.83577632904053,0,0,3,3,1,1,0,0,0,1,1,0,1,9,13
4.05000019073486,1.39871692657471,0,0,8,3,0,1,0,1,0,0,0,1,0,64,13
1.98000001907349,0.683096826076508,0,0,8,3,0,1,0,1,1,0,0,1,0,64,16
2.1800000667572,0.779324889183044,0,1,2,4,0,1,0,1,1,0,0,1,0,4,12
2.63000011444092,0.966983914375305,0,1,4,4,0,1,0,1,1,0,0,0,0,16,12
2.4300000667572,0.887891292572021,0,1,1,4,0,1,0,1,0,0,0,1,0,1,10
1.98000001907349,0.683096826076508,0,1,4,4,0,1,0,1,0,1,0,0,0,16,12
4.09000015258789,1.40854501724243,0,1,5,4,0,1,0,1,1,1,0,0,0,25,12
2.5,0.916290760040283,0,0,12,3,0,1,0,1,0,0,0,1,1,144,12
2.50999999046326,0.92028272151947,0,1,4,5,0,1,0,1,0,0,1,0,0,16,12
3.84999990463257,1.34807312488556,0,1,7,4,1,1,0,1,0,0,0,1,0,49,10
5.13000011444092,1.63510572910309,0,1,5,4,0,1,0,0,0,1,0,1,0,25,12
4.80999994277954,1.57069706916809,0,0,5,3,0,1,0,1,0,0,0,1,0,25,12
4.80999994277954,1.57069706916809,0,1,3,4,0,1,0,0,0,0,0,1,1,9,13
7.07000017166138,1.95586049556732,0,0,8,3,1,1,1,1,0,0,1,0,0,64,13
2.30999994277954,0.837247490882874,0,1,3,4,0,1,0,1,0,0,0,1,1,9,13
3.89000010490417,1.35840916633606,0,1,4,4,0,1,1,1,0,1,1,0,0,16,16
1.98000001907349,0.683096826076508,1,0,25,2,0,1,0,1,0,0,1,0,0,625,12
3.75,1.32175588607788,0,1,31,4,0,0,0,1,0,0,1,0,0,961,12
1.25,0.223143547773361,0,1,5,4,0,1,0,1,1,0,0,0,0,25,12
7.63000011444092,2.03208780288696,0,1,11,4,0,1,0,0,0,0,0,0,1,121,16
6.53999996185303,1.87793719768524,0,0,8,3,0,1,1,1,0,1,0,1,0,64,13
13.1300001144409,2.57489967346191,0,0,24,3,0,1,0,0,1,1,0,1,0,576,16
4.40000009536743,1.48160457611084,0,1,3,5,0,1,0,1,0,0,0,1,0,9,13
7.69000005722046,2.03992080688477,0,0,16,3,0,1,1,1,1,0,0,1,0,256,13
3.84999990463257,1.34807312488556,0,0,7,3,0,1,0,0,1,0,0,1,0,49,10
7.69000005722046,2.03992080688477,0,0,25,3,0,1,0,0,1,0,0,1,0,625,12
5,1.60943794250488,0,0,19,3,0,1,0,0,0,1,0,1,0,361,13
8.9399995803833,2.19053554534912,0,0,31,3,1,1,0,0,1,0,0,1,0,961,10
5.09000015258789,1.62727785110474,0,1,7,5,0,1,0,1,0,0,1,0,0,49,17
3.16000008583069,1.1505720615387,0,0,1,3,0,1,1,1,0,0,1,0,1,1,12
10.5799999237061,2.3589653968811,0,0,21,3,0,1,0,0,1,0,0,1,0,441,13
6.86999988555908,1.92716407775879,0,0,5,3,0,0,1,1,1,0,1,0,0,25,12
2.14000010490417,0.760805904865265,0,1,4,4,0,1,1,1,0,0,1,0,0,16,13
5.13000011444092,1.63510572910309,0,1,15,4,0,1,0,1,0,0,1,0,0,225,16
1.95000004768372,0.667829394340515,1,0,10,2,1,1,0,1,1,0,0,1,1,100,13
1.91999995708466,0.65232515335083,0,1,8,4,0,1,0,1,1,0,0,0,1,64,12
2.65000009536743,0.974559664726257,0,0,18,3,0,1,0,1,1,0,0,1,1,324,13
2.61999988555908,0.963174283504486,0,0,10,3,1,1,0,1,1,1,0,0,1,100,17
7.90999984741211,2.06812787055969,0,1,6,4,1,1,0,1,0,0,0,1,0,36,13
8.55000019073486,2.14593124389648,0,1,30,4,1,1,0,0,1,1,0,0,0,900,12
8.4399995803833,2.13298225402832,0,1,19,4,1,1,0,1,0,0,1,0,0,361,13
7.96000003814697,2.07442903518677,0,0,30,3,1,1,0,0,1,0,0,0,0,900,12
7.21000003814697,1.97546899318695,0,1,38,4,0,0,1,0,0,0,1,0,0,1444,12
4.67000007629395,1.54115903377533,0,0,4,3,0,1,0,0,0,0,1,0,0,16,10
4.28000020980835,1.45395302772522,0,1,7,4,0,1,0,1,0,0,0,1,1,49,13
3.60999989509583,1.28370773792267,0,0,4,3,0,1,0,1,0,1,0,1,0,16,13
1.91999995708466,0.65232515335083,0,0,2,3,0,1,0,1,0,0,0,1,0,4,14
1.67999994754791,0.518793761730194,0,0,5,3,0,1,0,1,1,0,0,0,0,25,13
4.46000003814697,1.49514877796173,0,0,21,3,0,1,0,1,1,0,0,1,0,441,12
2.10999989509583,0.746687889099121,0,1,12,4,0,1,0,1,0,1,0,1,0,144,13
3.80999994277954,1.33762919902802,0,1,4,5,0,1,0,0,1,0,0,1,0,16,12
6.25,1.83258152008057,0,1,11,4,0,1,0,1,1,0,0,1,0,121,12
3.07999992370605,1.12492954730988,0,0,5,3,0,1,1,1,0,0,0,1,0,25,13
5.3899998664856,1.68454539775848,0,0,45,3,0,0,0,0,1,0,0,1,0,2025,10
7.32999992370605,1.99197554588318,0,1,31,4,1,0,0,0,1,0,0,0,0,961,13
4.92000007629395,1.59330856800079,0,0,38,3,1,0,1,1,0,1,1,0,0,1444,12
9.89000034332275,2.29152417182922,0,0,35,3,1,1,1,0,0,0,1,0,0,1225,10
2.98000001907349,1.09192335605621,0,0,12,3,0,1,0,1,1,0,0,1,0,144,12
2.92000007629395,1.07158362865448,0,1,12,4,0,1,0,1,0,0,0,0,1,144,12
4.17000007629395,1.42791604995728,0,1,34,4,0,1,0,1,1,0,0,1,1,1156,12
3.33999991416931,1.20597076416016,1,0,20,2,0,1,1,1,0,0,0,1,0,400,13
2.25999999046326,0.815364837646484,0,1,3,4,0,1,0,1,0,0,0,0,0,9,14
10.1199998855591,2.31451368331909,0,0,18,3,0,1,0,1,0,0,0,1,1,324,13
6.34999990463257,1.8484548330307,0,0,20,3,0,1,0,1,1,0,0,1,0,400,12
7.80000019073486,2.05412364006042,0,0,6,3,0,1,1,1,0,0,1,0,1,36,13
3.75,1.32175588607788,0,1,9,4,0,1,0,1,0,0,0,1,0,81,12
3.58999991416931,1.27815222740173,0,1,3,4,0,1,0,1,1,0,0,1,0,9,12
4.51999998092651,1.50851202011108,0,0,7,3,0,1,0,1,0,0,0,1,0,49,13
4.46999979019165,1.49738836288452,0,0,12,3,0,1,0,1,1,0,0,1,0,144,12
5.28999996185303,1.6658182144165,0,1,12,4,0,1,0,1,0,0,0,1,1,144,12
5.28999996185303,1.6658182144165,0,1,10,4,0,1,0,1,0,1,0,1,1,100,13
4.80999994277954,1.57069706916809,0,1,9,4,0,1,0,1,0,0,0,1,0,81,13
1.98000001907349,0.683096826076508,1,0,3,2,0,1,0,1,1,0,0,0,1,9,14
3.17000007629395,1.15373158454895,0,0,2,3,0,1,0,1,0,0,0,0,0,4,13
2.88000011444092,1.05779027938843,0,1,40,4,0,1,0,1,1,0,1,0,1,1600,12
3.47000002861023,1.24415457248688,0,0,5,3,0,1,0,1,1,0,0,0,1,25,13
3.92000007629395,1.36609172821045,1,0,15,2,0,1,0,1,1,0,0,0,0,225,12
3.46000003814697,1.24126863479614,0,1,13,4,0,1,0,1,1,1,1,0,1,169,17
4.94999980926514,1.59938752651215,0,1,10,5,0,1,1,1,0,0,1,0,0,100,14
2.1800000667572,0.779324889183044,0,0,2,3,0,1,0,1,0,0,0,0,0,4,12
4.09999990463257,1.41098690032959,0,1,23,4,0,1,0,1,0,0,0,1,0,529,12
2.61999988555908,0.963174283504486,0,0,15,3,0,1,0,1,0,0,0,0,1,225,12
6.59000015258789,1.88555335998535,0,0,30,3,0,1,0,1,0,0,0,1,0,900,13
3.96000003814697,1.37624406814575,1,0,15,2,0,1,0,1,1,0,1,0,0,225,12
4.80999994277954,1.57069706916809,0,0,11,3,0,1,0,1,0,0,0,1,0,121,13
3.75,1.32175588607788,0,0,27,3,0,1,0,1,0,0,0,1,1,729,12
7.34000015258789,1.99333882331848,0,0,9,3,1,1,0,1,0,0,1,0,0,81,12
2.9300000667572,1.07500243186951,0,1,1,4,0,1,0,1,0,0,0,0,1,1,12
3.47000002861023,1.24415457248688,0,0,15,3,0,1,0,1,0,0,0,1,1,225,12
5.6399998664856,1.72988402843475,0,0,16,3,0,1,0,1,1,0,0,1,1,256,12
3.75,1.32175588607788,0,0,3,3,0,1,0,1,0,0,0,0,1,9,13
5.44999980926514,1.69561553001404,0,1,19,4,0,1,0,1,0,0,0,1,1,361,17
4.09000015258789,1.40854501724243,0,1,18,4,0,0,0,1,0,1,1,0,0,324,13
3.75,1.32175588607788,0,0,4,3,0,1,0,1,1,0,0,1,0,16,12
6.73000001907349,1.90657520294189,0,1,14,4,0,1,0,1,1,0,0,1,0,196,12
3.27999997138977,1.1878434419632,0,0,8,3,1,1,0,1,1,0,0,1,1,64,13
3.5699999332428,1.27256560325623,0,1,10,4,0,1,0,1,0,0,0,1,0,100,12
6.01000022888184,1.79342484474182,0,0,33,3,0,1,0,0,1,0,1,0,0,1089,12
4.61999988555908,1.53039467334747,0,0,9,3,0,1,0,0,1,0,0,1,0,81,10
6.84000015258789,1.92278778553009,0,1,26,4,0,1,0,0,1,0,1,0,0,676,12
6.40999984741211,1.85785925388336,0,0,15,3,0,1,0,1,1,0,0,0,0,225,10
3.44000005722046,1.23547148704529,1,0,31,2,0,1,0,0,1,0,0,1,0,961,12
3.84999990463257,1.34807312488556,0,0,22,3,1,1,0,0,1,1,0,1,0,484,10
7.15000009536743,1.96711242198944,0,1,30,4,1,1,0,1,0,0,1,0,0,900,12
4.05000019073486,1.39871692657471,0,0,3,3,0,1,1,1,0,1,1,0,0,9,12
2.91000008583069,1.06815314292908,0,1,4,4,0,1,0,0,0,0,0,1,0,16,14
1.91999995708466,0.65232515335083,0,0,4,3,0,0,0,1,0,1,0,1,0,16,12
4.42000007629395,1.48613965511322,0,0,9,3,0,1,0,0,0,0,0,1,0,81,12
8.48999977111816,2.13888907432556,0,0,7,3,1,1,0,0,0,0,1,0,0,49,14
4.28000020980835,1.45395302772522,0,0,3,3,1,1,1,0,0,1,1,0,0,9,13
3.32999992370605,1.20297229290009,0,1,5,4,0,1,0,0,1,0,1,0,1,25,12
8.46000003814697,2.13534927368164,0,0,48,3,0,1,0,0,1,0,1,0,0,2304,13
8.64999961853027,2.15755939483643,0,0,3,3,0,1,0,1,0,0,0,1,0,9,12
1.1599999666214,0.148419976234436,0,0,5,3,0,1,0,1,1,1,0,1,1,25,10
1.98000001907349,0.683096826076508,0,0,5,3,0,1,1,1,1,0,0,1,1,25,13
2.5699999332428,0.943905889987946,0,0,3,3,0,1,0,1,1,0,0,1,1,9,12
2.57999992370605,0.947789371013641,0,1,6,4,0,1,1,1,0,0,0,1,1,36,12
2.50999999046326,0.92028272151947,0,1,10,4,0,1,0,1,1,0,0,0,1,100,12
77.7200012207031,4.35311269760132,0,1,9,4,1,1,1,1,1,0,1,0,1,81,13
4.32999992370605,1.46556746959686,0,1,26,4,1,1,0,1,1,1,0,1,0,676,12
4.09000015258789,1.40854501724243,0,0,33,3,1,1,0,0,1,0,0,1,0,1089,8
5.73000001907349,1.74571549892426,0,0,12,3,1,1,0,1,0,1,1,0,0,144,12
